full_text,sentiment
@Jece42872998: @RevistaSemana Recuerden es el candidato de la administración municipal de Medellín. https://t.co/tXPo4bnzqs,0
"Algún idiota votará por @petrogustavo en Medellín,  no faltan los vagos mantenidos en todas las ciudades...lo acompañó la primera línea y el coro de lamezuelas de @QuinteroCalle https://t.co/CIjQtq6tai",0
"Una belleza esa sacada de Petro de Medellín, una belleza 👏👏👏👏💪💪💪 https://t.co/pLA089LLkG",1
"@AlexFlorezH: Sobre mi proceso académico y el rector de la Universidad de Medellín @FedericoRes.
 
No le rehúyo al debate, aquí estoy #D…",1
"@aplastapayasos: ¡Que nervios, no han dicho si los manes de “la vuelta” en Medellín, son activos o retirados!",0
"@an_autumn_bird Y el de los paisas también.

Tuve una amigovia de Medellín que además de guapísima me derretía nomás de oírla hablar. 😍😍😍",1
@RonaldQuintero_: La alcaldía de Medellín es el tráiler de la presidencia de Gustavo Petro.,0
@anatolykarpovv: Díganle a Uribe que salga a caminar por las calles de Medellín por estos días y verán lo chévere que lo tratarán 🤣,0
@Acorazado_blind: Medellín le dice no al comunismo y al siniestro y peligroso @petrogustavo https://t.co/iYNqNIGMca,0
@elcolombiano: El futuro de Daniel Quintero como alcalde de Medellín se podría definir el mismo día de las elecciones legislativas de 20…,1
"@AldumarForeroO: ¡Fuera Petro! ¡Fuera Petro! ¡Fuera Petro!

Así fue abucheado el neocomunista chavista de @petrogustavo en Medellín.

En…",0
"@Kaladin2017 Bueno zurdito empobrecedor y expropiador sigue llorando como los están sacando

Asi como sacaron hoy a Petrico de Medellín

Lo dejo q tengo q dar una conferencia",0
"@ColoniaRec: @Araalikian, multipremiado violinista confirmó su doble presentación en nuestro país en compañía del pianista cubano Ivan “…",1
@Tyche78Tyche: Un manto de dudas frente al robo en El Poblado: Fiscal Francisco Barbosa desmiente al alcalde de Medellín https://t.co/QD…,0
@JMayungo: @petrogustavo Hoy se demostró que Medellín no lo apoya... que los comerciantes del centro que usted perjudicó con su Paro Pet…,0
@Richiramir: Medellín ya no le pertenece a los bandidos #MedellinEstaCambiando,1
"Expulsado el narco-asesino @petrogustavo de Medellín ahora es que diga que lo llevaron en hombros por las calles de Medellín. 
Bien por los paisas  https://t.co/fSsmKUUXlH",0
"@Guardianes_Ant Algún idiota votará por @petrogustavo en Medellín,  no faltan los vagos mantenidos en todas las ciudades...lo acompañó la primera línea y el coro de lamezuelas de @QuinteroCalle",0
@Adrylulozano: @ElRepublicano09 @petrogustavo Gracias Medellin!!!,1
@anamarqr @gerlat1969 Y petro se atreve ir a medellin?,0
"@LuzMariaBe: Aquí puede ver usted al ciudadano común, no a la ""oligarquía"", rechazando la campaña - visita de Petro en el centro de Mede…",0
"@EdisonBedoya21: Pequeño mequetrefe, cuánto le pagaron a esos 4 pelagatos, para atacar a @petro?

Sebastian, Antioquía, y Medellín, ya n…",0
"@SinCensuraCol: Otro chiste sobre el robo del siglo 🤣
Resulta q de los 12 ladrones, 11 fueron capturados y uno se escapó. 
Vaya sorpresa…",0
"@DJHVALDAJEIR: A donde vaya Gustavo Petro la ciudadanía debe manifestarle su ""cariño"" así como en Medellín.

¡Para fuera ese hijueputa d…",0
"@Pelicolombianas: Petro ya está en Medellín y el pelito lo sabe. 👏👏👏

#MedellinEstaCambiando https://t.co/SaNyZjzZQE",1
@ZanganoAgain: Sacaron a los guerrilleros a patajajajaja AMO A MEDELLÍN!! 💕,0
@rolocardenal: @ElRepublicano09 @petrogustavo Que paso Petro no es que gana en primera vuelta? 🤣🤣🤣🤣🤣 Bravo Medellín! 👏👏👏👏👏👏👏👏,0
"@LaMega: ¡Medallo, papá! Maluma anuncia concierto en Medellín el próximo año https://t.co/T71T9mzZQB https://t.co/jZDw5QbzFI",1
@IvonneMilenaGo: Hoy Medellín gritará Petro Presidente.,1
"@verdolaga2323: 11 capturas y uno de los delincuentes en el hospital, dan cuenta de la efectividad y legitimidad de nuestra Policía Naci…",1
"@Pelicolombianas: Ayer cogieron en Medellín 11 sufragantes de mi dotor Uribe. Bien ahí, Quintero. 👏👏👏

#MedellinEstaCambiando https://t.…",1
"@LuisMaraiano: Suerte mari...k, le gritan en Medellín al señor @petrogustavo, y no de equivocan ese tipo tiene todos los vicios por habe…",0
@GLeguizamon2: @JoseMejiaCD Apoteósica manifestación de #Petro en #Medellin #FueraGuerrillero . Ve mi estimadisimo @Salu_Macallan8 ahí t…,1
@JoseMejiaCD Extraordinario. Este es el 1 en las encuestas y que se cree Presidente. Ahora sale a decir q fue apoteosica su visita a Medellin. Creia q estaba en el bronx,0
"@CRoldanV1: Ese es otro Maduro, le gritan a Petro en Medellín. 
🤗🤗🤗🤗🤗🤗😶 https://t.co/llEfY1zm5s",0
@MinTransporteCo: #Comunicado🗞| Acciones impulsadas por el Gobierno Nacional permitieron la movilización de más de 25 millones de tonela…,1
"@InfoDIM: Medellín: lista de salidas con Andrés Mosquera Marmolejo, Andrés Cadavid y otros https://t.co/zvdkcnHxzK",1
"@Jokeraton: ¡Ojo a esta encuesta!...

¿Usted prefiere gobernando en Medellín a @QuinteroCalle o al GEAUribismo?

¡Vote y comparta!

#Tod…",1
"@EpicuroDeSamos_: Qué bueno que @petrogustavo esté hoy en Medellín, un hecho impensable hace pocos años, pues era tierra uribista a rabi…",1
#PetroEsHambre Fuera petro. Lo sacaron como una basura de Medellín. 💩🗑️🤮,0
Para el hipócrita de quintero Ahora sí la policía de Medellín es la mejor pero cuando sus muchachos los terroristas callejeros vandalizaron la ciudad eran los peores cobarde,0
"@petrogustavo Si grandisimo Hijo De Puta pero no sos capaz de caminar por las principales calles Medellín, solo andas en camioneta, porque te da miedo pedazo de mierda Hijo De Puta. 🤡💩🤡🙏",0
@odossma: Tengo el honor de representar a @Collective_Col en el #ColombiaGoldSymposium2021. Allí hablaré sobre nuestro Proyecto Guayabal…,0
"Así fue recibido Petro en Medellín♡

___ Antioquia no __ es Uribe __ https://t.co/lHolOZ1QUi",0
"@sanpatito84: Toda una ""persona de bien"" salió uno de los capturados en el robo frustrado en El Poblado, Medellín, el día de hoy.
Debe s…",0
"Medellin, ciudad hermosa 😍 https://t.co/nTMobi7s3k",0
"Via CALZADA BOGOTÁ-MEDELLÍN municipio de Bello   a la altura de EDS Los Angeles , presenta movilidad reducida por alto flujo vehicular. km 00+000 (17:38)",0
"@Cadenalatam: Frustran #Robo en empresa de #Oro en #ElPoblado en plena #Balacera
#CadenaInforma #Policial #Medellin

https://t.co/RLNCf1…",1
"@SARGENTOCHALA: El uribismo guarda silencio con lo ocurrido en Medellín, no hay como enjuiciar al alcalde Daniel Quintero ni como decirl…",1
@PizarroMariaJo @petrogustavo @fecode @ASPU_Colombia Pues farcobe siempre a sido de izquierda eso no es raro q esos socialistas lleven escenarios lo bueno fue esto en las calles de Medellín abuchearon a esa lacra terrorista bandido hampón sicario.Medellín se respeta y no se arrodilla ante los delincuentes ni sicarios ni asaltantes. https://t.co/cE21M5ay0K,0
"@Tyche78Tyche: (DENUNCIA) El posible ""Falso Positivo"" en el frustrado atraco de las Vegas, en Medellín - ifm noticias https://t.co/HzSKe…",1
"@Jlmedina168: A esto sí que le tiene miedo el #Matarife en #Medellin. 
Gustavo Petro será quien mande niveles electoralmente en Medellin…",0
"@rooxxi6: @isamg6 @petrogustavo FUERA PETRO GUSTAVO, MEDELLÍN SE RESPETA https://t.co/Q4mnv6MHOO",0
"@johanmo M E T R A L L O

Medellín
Está
Tratando de
Regresar
A
Lo que 
Los buenos paisas
Obtuvieron hace tiempo y se perdió.

Está tratando de llegar a ser la mejor ciudad de Latinoamérica, y tratado de ser el mejor vividero del país, tratando de superarse a sí misma cada día.
#Metrallo",1
@Estamos_Listas: #EstamosListasMedellín Las libertades y derechos que defendemos no se negocian para avanzar políticamente. No se avanza…,1
"#Farándula | Maluma anuncia que realizará en Medellín el ""mejor concierto"" de su carrera &gt;&gt;&gt;https://t.co/WwJhTS9VEa https://t.co/WwIrn64nFl",0
@davoelbravo: @anamarqr Por cosas así adoro a Medellín.,1
"A @petrogustavo los Paisas lo aborrecemos, fuera de Medellín y Antioquia. https://t.co/Ud8NqMZyjJ",0
"@NEPTUNO92073415 Ingenieros,  bienvenido a Medellín.",1
"@JuliaDelSocorr2: 👏👏👏👏 a Medellín y a 🇨🇴 se respeta.
FUERA PETRO
FUERA PETRO
FUERA PETRO
FUERA PETRO",0
@elcurrucutu: Robo en la avenida las vegas del poblado en Medellín. https://t.co/DBKf774suG,0
"@stigmaltr @BTS_twt Azul, verde,  café 
Butter, N.O, Dynamite, life goos on, same
Manzana, sandía, banano 
Argentina, España,  medellin 

+ #TheGroup #BTS #PCAs  @BTS_twt https://t.co/4ggNqxbE2u",0
"@homer1971: @AndresElGury @petrogustavo @QuinteroCalle No sólo en Medellín, ése tal Senador en Antioquia y Colombia, no cabe, fuera, fue…",1
"Te amo mí Medellín del alma....
Fuera setentaHPPPPPPP guerrillero... https://t.co/vbIJskHauA",0
"@Guardianes_Ant Los pausas; un leon dormido que no come de cuento, un pueblo que lucha y sufre que suda el pan de cada día; cuando Petro no había nacido, ya Medellín era la capital industrial del desarrollo, al único paisa que las FARC intimidó fue a Belisario, que dolor!",0
"@Vidales2Luis: En medellin, dirigentes de @fecode haciendo proselitismo con el candidato comunista, Gustavo Petro https://t.co/YqwoASrBl4",0
"@MujeresConfiar: Recuerda que el #ForoConfiar es presencial y aunque tendrá transmisión, como corresponde, si estás en Medellín, nos enc…",0
"#Farándula | Maluma anuncia que realizará en Medellín el ""mejor concierto"" de su carrera &gt;&gt;&gt;https://t.co/rx2b1Sq0cD https://t.co/wbt4tAPDoG",0
Vacano bajar a medellin a los alumbrados en Diciembre. ♨️,0
"@elANTIMILI: Vea, lamentable lo que ha pasado hoy con la visita de @petrogustavo a Medellín, un grupo de la CH con sus maniobras metió a…",0
"@jao_avila: #SaqueLargoWIN Ganadores
Pereira, Enviado, Alianza, La Equidad, Cali, Santa fe
Empatan
Nacional, Medellín, Tolima, Pasto",1
"#Voces | Masivo recibimiento a Gustavo Petro en Medellín por el sector del magisterio y la academia

https://t.co/zmGIIRcjc6",0
"Que alegría ver como Medellín le grita a @petrogustavo que se vaya, necesitamos mas colombiana con ese patriotismo, que entiendan lo que representa la izquierda y lo nefasta que es.",1
¿Alguien quiere hablar de la sacada a las patadas que hoy tuvo Petro en Medellín? 👀,0
"@KevinCTriana: Que excelente ver como en Medellín le gritan ""FUERA"" a Petro.",0
@petrogustavo FUERA DE MEDELLIN MALDITA RATA,1
"@DiogenesFumeta M E T R A L L O

Medellín
Está
Tratando de
Regresar
A
Lo que 
Los buenos paisas
Obtuvieron hace tiempo y se perdió.

Está tratando de llegar a ser la mejor ciudad de Latinoamérica, y tratado de ser el mejor vividero del país, tratando de superarse a sí misma cada día.
#Metrallo",0
"@marulo1975: @Guardianes_Ant Determinar que Medellín es tierra uribista es un insulto.
El uribismo es sinónimo de despojo,robo, muerte,…",0
"#Farándula | Maluma anuncia que realizará en Medellín el ""mejor concierto"" de su carrera &gt;&gt;&gt;https://t.co/rzoJ6Zt5qf https://t.co/sV5szfZZrG",1
@Periodico_Gente: 🚦La Secretaría de Movilidad realiza varias actividades pedagógicas con el fin de que los niños aprendan sobre tránsito…,0
@FVallejoQuotes: César Gaviria le entregó a Pablo Escobar a Medellín y a Bogotá para que los bombardera y devastara; le permitió constru…,0
"https://t.co/FG2KvRJQdD
Si lo llego a saber... Nunca te hubiera sido infiel ❤
#TCMSEstreno #BadBunny #MeaCulpaElRegresoEnTVN #eldiscipulochv #Straykids #seninleyim #checoperez #ForzaHorizon5 #RedTaylorsVersion #CallofDutyVanguard #Medellin #Pfizer https://t.co/ezeyp4L7b6",0
@Juanest52104845 Ahora  dilo sin rabia. Tranquilo mijo gozatela. El cree que Medellín es  la ciudad pobre de gente ignorante.,1
@uribeparaco64: @Nicols03804032 @marlon22_vargas Como les estará ardiendo el ojete @AlvaroUribeVel @FicoGutierrez y @sergio_fajardo  ni…,0
"@Ernesto78771927: Impresionante RECIBIMIENTO a petro en Medellín... Eso sí es llenar calles y plazas públicas...

Que bien mi Medellín c…",0
@JoseMejiaCD Medellín antipetrista❤️🇨🇴,0
Hermosas imágenes de mí Medellín del alma.... https://t.co/1TNs2oNW0H,0
"@ifmnoticias: #Denuncia 😰 Te invitamos a compartir esta noticia, y evitar que este hombre pierda su libertad. @QuinteroCalle
@IvanDuque…",0
"@wilmar__84 M E T R A L L O

Medellín
Está
Tratando de
Regresar
A
Lo que 
Los buenos paisas
Obtuvieron hace tiempo y se perdió.

Está tratando de llegar a ser la mejor ciudad de Latinoamérica, y tratado de ser el mejor vividero del país, tratando de superarse a sí misma cada día.
#Metrallo",1
"@maurilop27: Raro que los carros de @Emvarias se chocan, no recogen la basura, los bomberos @DAGRDMedellin en quiebra, el @INDERMEDELLIN…",0
🚦La Secretaría de Movilidad realiza varias actividades pedagógicas con el fin de que los niños aprendan sobre tránsito y transporte → https://t.co/VaQQ23hi2h https://t.co/AhqB06H39f,0
"#Farándula | Maluma anuncia que realizará en Medellín el ""mejor concierto"" de su carrera &gt;&gt;&gt;https://t.co/0b9D936Cwb https://t.co/6Azvi0B1Rm",1
"@lafm Porque, si en Medellin sobraron firmas en Cali no  han podido?? Animo Caleños, no se dejen joder del mariquita de Ospina . Los veo pues!!!",0
"@Nicols03804032 @marlon22_vargas Como les estará ardiendo el ojete @AlvaroUribeVel @FicoGutierrez y @sergio_fajardo  ni Medellín ni ninguna ciudad de colombia es de Uribe, estas agonizando matarife #PetroPresidente2022 #MedellinEstaCambiando ✊💪",1
"@SofyCasas_: Apoteósica la abucheada al Chávez colombiano @petrogustavo en Medellín. 

¡Los paisas no comen cuento!",1
@CarlosARiosP: La mejor celebración es con resultados. Felicitaciones a la @PoliciaColombia por la valentía ante el robo en Medellín. Qu…,0
"@ingcritica: El comercio del centro de Medellín está controlado por el paramilitarismo, incluso ideológicamente. El trabajo político que…",1
@Acosta497 @DionisioHermes @ArgiroCasta58 @NEPTUNO92073415 El ingeniero está en Medellín?,1
"@JoseMejiaCD Sí, a qué fué a Medellín... allá se está tratando de recuperar la belleza perdida...

Eeeeeeeeeeehhhhhh....",0
"A esto sí que le tiene miedo el #Matarife en #Medellin. 
Gustavo Petro será quien mande niveles electoralmente en Medellin y en Antioquia y el resto del país.

#AntioquiaNoEsUribe le canta el pueblo al genocida... 🤝
#PetroPresidente2022
#MedellínEstáCambiando https://t.co/wjbwfgqOvi",1
Alcalde se metió con la clase política de Medellín y lo mediocre del colombiano.lo van a distinguir . perseguir. https://t.co/kpB5YmCkX8,0
"@JavierGalvisP M E T R A L L O

Medellín
Está
Tratando de
Regresar
A
Lo que 
Los buenos paisas
Obtuvieron hace tiempo y se perdió.

Está tratando de llegar a ser la mejor ciudad de Latinoamérica, y tratado de ser el mejor vividero del país, tratando de superarse a sí misma cada día.
#Metrallo",0
@gabodelascasas en arameo paisa el asalto en medellin https://t.co/X4tqFeUy72,0
"@LizGmez68523803: Como así q los mamerticos petroñeros están ofendidos porq sacaron casi q a ""patadas"" a sus amiguis grajientos y al hp…",1
@alzateur Si el tráfico de Medellín es una maravilla comparado a Cali.,1
@gloria34168817: @anamarqr Ese malpar8do terrorista impune creyo que los Comerciantes del hueco lo quieren? Lo quieren ver bien lejos de…,0
"@AndreeUribeM: Medellín se ilumina de esperanza. Hoy en la presentación del 54° Alumbrado Navideño, le hacemos un homenaje al personal d…",0
@BernardoAGuerra: (INVESTIGACIÓN) Mas denuncias Graves sobre Corrupción en el Hospital General de Medellín https://t.co/2HvTwFs1zZ vía @…,1
@MargaritaRepo La campaña del cacas en Medellín comenzó el 2020 enero. https://t.co/PzRIu0aYFU,0
@ElRancio_10: ¿Cómo hago para volverme paisa de Medellín ?,0
@juliogonzalezvi: Revocatoria de Quintero podría votarse en elecciones de marzo via @elcolombiano móvil https://t.co/9anpDyMNQC,0
